UF,Tipo Crime,Ano,Mês,Ocorrências
Pernambuco,Roubo a instituição financeira,2020,janeiro,0
Pernambuco,Roubo de carga,2020,janeiro,78
Pernambuco,Roubo de veículo,2020,janeiro,1113
Pernambuco,Roubo seguido de morte (latrocínio),2020,janeiro,8
Pernambuco,Tentativa de homicídio,2020,janeiro,300
Pernambuco,Estupro,2020,fevereiro,149
Pernambuco,Furto de veículo,2020,fevereiro,511
Pernambuco,Homicídio doloso,2020,fevereiro,286
Pernambuco,Lesão corporal seguida de morte,2020,fevereiro,0
Pernambuco,Roubo a instituição financeira,2020,fevereiro,0
Pernambuco,Roubo de carga,2020,fevereiro,39
Pernambuco,Roubo de veículo,2020,fevereiro,873
Pernambuco,Roubo seguido de morte (latrocínio),2020,fevereiro,6
Pernambuco,Tentativa de homicídio,2020,fevereiro,257
Pernambuco,Estupro,2020,março,134
Pernambuco,Furto de veículo,2020,março,462
Pernambuco,Homicídio doloso,2020,março,336
Pernambuco,Lesão corporal seguida de morte,2020,março,1
Pernambuco,Roubo a instituição financeira,2020,março,0
Pernambuco,Roubo de carga,2020,março,63
Pernambuco,Roubo de veículo,2020,março,962
Pernambuco,Roubo seguido de morte (latrocínio),2020,março,9
Pernambuco,Tentativa de homicídio,2020,março,325
Piauí,Estupro,2015,janeiro,35
Piauí,Furto de veículo,2015,janeiro,142
Piauí,Homicídio doloso,2015,janeiro,49
Piauí,Lesão corporal seguida de morte,2015,janeiro,2
Piauí,Roubo a instituição financeira,2015,janeiro,1
Piauí,Roubo de carga,2015,janeiro,0
Piauí,Roubo de veículo,2015,janeiro,360
Piauí,Roubo seguido de morte (latrocínio),2015,janeiro,4
Piauí,Tentativa de homicídio,2015,janeiro,54
Piauí,Estupro,2015,fevereiro,37
Piauí,Furto de veículo,2015,fevereiro,128
Piauí,Homicídio doloso,2015,fevereiro,51
Piauí,Lesão corporal seguida de morte,2015,fevereiro,2
Piauí,Roubo a instituição financeira,2015,fevereiro,0
Piauí,Roubo de carga,2015,fevereiro,2
Piauí,Roubo de veículo,2015,fevereiro,248
Piauí,Roubo seguido de morte (latrocínio),2015,fevereiro,3
Piauí,Tentativa de homicídio,2015,fevereiro,45
Piauí,Estupro,2015,março,34
Piauí,Furto de veículo,2015,março,113
Piauí,Homicídio doloso,2015,março,53
Piauí,Lesão corporal seguida de morte,2015,março,0
Piauí,Roubo a instituição financeira,2015,março,0
Piauí,Roubo de carga,2015,março,0
Piauí,Roubo de veículo,2015,março,224
Piauí,Roubo seguido de morte (latrocínio),2015,março,1
Piauí,Tentativa de homicídio,2015,março,47
Piauí,Estupro,2015,abril,25
Piauí,Furto de veículo,2015,abril,107
Piauí,Homicídio doloso,2015,abril,40
Piauí,Lesão corporal seguida de morte,2015,abril,0
Piauí,Roubo a instituição financeira,2015,abril,1
Piauí,Roubo de carga,2015,abril,1
Piauí,Roubo de veículo,2015,abril,210
Piauí,Roubo seguido de morte (latrocínio),2015,abril,3
Piauí,Tentativa de homicídio,2015,abril,38
Piauí,Estupro,2015,maio,40
Piauí,Furto de veículo,2015,maio,128
Piauí,Homicídio doloso,2015,maio,54
Piauí,Lesão corporal seguida de morte,2015,maio,0
Piauí,Roubo a instituição financeira,2015,maio,0
Piauí,Roubo de carga,2015,maio,1
Piauí,Roubo de veículo,2015,maio,221
Piauí,Roubo seguido de morte (latrocínio),2015,maio,5
Piauí,Tentativa de homicídio,2015,maio,69
Piauí,Estupro,2015,junho,52
Piauí,Furto de veículo,2015,junho,102
Piauí,Homicídio doloso,2015,junho,39
Piauí,Lesão corporal seguida de morte,2015,junho,2
Piauí,Roubo a instituição financeira,2015,junho,3
Piauí,Roubo de carga,2015,junho,1
Piauí,Roubo de veículo,2015,junho,212
Piauí,Roubo seguido de morte (latrocínio),2015,junho,4
Piauí,Tentativa de homicídio,2015,junho,29
Piauí,Estupro,2015,julho,44
Piauí,Furto de veículo,2015,julho,138
Piauí,Homicídio doloso,2015,julho,34
Piauí,Lesão corporal seguida de morte,2015,julho,1
Piauí,Roubo a instituição financeira,2015,julho,0
Piauí,Roubo de carga,2015,julho,1
Piauí,Roubo de veículo,2015,julho,219
Piauí,Roubo seguido de morte (latrocínio),2015,julho,4
Piauí,Tentativa de homicídio,2015,julho,42
Piauí,Estupro,2015,agosto,55
Piauí,Furto de veículo,2015,agosto,140
Piauí,Homicídio doloso,2015,agosto,50
Piauí,Lesão corporal seguida de morte,2015,agosto,0
Piauí,Roubo a instituição financeira,2015,agosto,1
Piauí,Roubo de carga,2015,agosto,1
Piauí,Roubo de veículo,2015,agosto,174
Piauí,Roubo seguido de morte (latrocínio),2015,agosto,2
Piauí,Tentativa de homicídio,2015,agosto,51
Piauí,Estupro,2015,setembro,61
Piauí,Furto de veículo,2015,setembro,179
Piauí,Homicídio doloso,2015,setembro,49
Piauí,Lesão corporal seguida de morte,2015,setembro,0
Piauí,Roubo a instituição financeira,2015,setembro,0
Piauí,Roubo de carga,2015,setembro,0
Piauí,Roubo de veículo,2015,setembro,200
Piauí,Roubo seguido de morte (latrocínio),2015,setembro,4
Piauí,Tentativa de homicídio,2015,setembro,56
Piauí,Estupro,2015,outubro,51
Piauí,Furto de veículo,2015,outubro,169
Piauí,Homicídio doloso,2015,outubro,56
Piauí,Lesão corporal seguida de morte,2015,outubro,2
Piauí,Roubo a instituição financeira,2015,outubro,0
Piauí,Roubo de carga,2015,outubro,1
Piauí,Roubo de veículo,2015,outubro,247
Piauí,Roubo seguido de morte (latrocínio),2015,outubro,3
Piauí,Tentativa de homicídio,2015,outubro,57
Piauí,Estupro,2015,novembro,44
Piauí,Furto de veículo,2015,novembro,118
Piauí,Homicídio doloso,2015,novembro,61
Piauí,Lesão corporal seguida de morte,2015,novembro,0
Piauí,Roubo a instituição financeira,2015,novembro,0
Piauí,Roubo de carga,2015,novembro,1
Piauí,Roubo de veículo,2015,novembro,257
Piauí,Roubo seguido de morte (latrocínio),2015,novembro,4
Piauí,Tentativa de homicídio,2015,novembro,71
Piauí,Estupro,2015,dezembro,61
Piauí,Furto de veículo,2015,dezembro,177
Piauí,Homicídio doloso,2015,dezembro,74
Piauí,Lesão corporal seguida de morte,2015,dezembro,2
Piauí,Roubo a instituição financeira,2015,dezembro,0
Piauí,Roubo de carga,2015,dezembro,0
Piauí,Roubo de veículo,2015,dezembro,304
Piauí,Roubo seguido de morte (latrocínio),2015,dezembro,10
Piauí,Tentativa de homicídio,2015,dezembro,66
Piauí,Estupro,2016,janeiro,54
Piauí,Furto de veículo,2016,janeiro,170
Piauí,Homicídio doloso,2016,janeiro,58
Piauí,Lesão corporal seguida de morte,2016,janeiro,0
Piauí,Roubo a instituição financeira,2016,janeiro,0
Piauí,Roubo de carga,2016,janeiro,1
Piauí,Roubo de veículo,2016,janeiro,307
Piauí,Roubo seguido de morte (latrocínio),2016,janeiro,8
Piauí,Tentativa de homicídio,2016,janeiro,59
Piauí,Estupro,2016,fevereiro,36
Piauí,Furto de veículo,2016,fevereiro,171
Piauí,Homicídio doloso,2016,fevereiro,53
Piauí,Lesão corporal seguida de morte,2016,fevereiro,1
Piauí,Roubo a instituição financeira,2016,fevereiro,2
Piauí,Roubo de carga,2016,fevereiro,2
Piauí,Roubo de veículo,2016,fevereiro,286
Piauí,Roubo seguido de morte (latrocínio),2016,fevereiro,6
Piauí,Tentativa de homicídio,2016,fevereiro,56
Piauí,Estupro,2016,março,44
Piauí,Furto de veículo,2016,março,144
Piauí,Homicídio doloso,2016,março,59
Piauí,Lesão corporal seguida de morte,2016,março,1
Piauí,Roubo a instituição financeira,2016,março,2
Piauí,Roubo de carga,2016,março,0
Piauí,Roubo de veículo,2016,março,286
Piauí,Roubo seguido de morte (latrocínio),2016,março,1
Piauí,Tentativa de homicídio,2016,março,60
Piauí,Estupro,2016,abril,50
Piauí,Furto de veículo,2016,abril,173
Piauí,Homicídio doloso,2016,abril,45
Piauí,Lesão corporal seguida de morte,2016,abril,0
Piauí,Roubo a instituição financeira,2016,abril,1
Piauí,Roubo de carga,2016,abril,1
Piauí,Roubo de veículo,2016,abril,227
Piauí,Roubo seguido de morte (latrocínio),2016,abril,6
Piauí,Tentativa de homicídio,2016,abril,49
Piauí,Estupro,2016,maio,54
Piauí,Furto de veículo,2016,maio,205
Piauí,Homicídio doloso,2016,maio,57
Piauí,Lesão corporal seguida de morte,2016,maio,2
Piauí,Roubo a instituição financeira,2016,maio,1
Piauí,Roubo de carga,2016,maio,1
Piauí,Roubo de veículo,2016,maio,275
Piauí,Roubo seguido de morte (latrocínio),2016,maio,3
Piauí,Tentativa de homicídio,2016,maio,60
Piauí,Estupro,2016,junho,71
Piauí,Furto de veículo,2016,junho,210
Piauí,Homicídio doloso,2016,junho,43
Piauí,Lesão corporal seguida de morte,2016,junho,2
Piauí,Roubo a instituição financeira,2016,junho,0
Piauí,Roubo de carga,2016,junho,1
Piauí,Roubo de veículo,2016,junho,250
Piauí,Roubo seguido de morte (latrocínio),2016,junho,5
Piauí,Tentativa de homicídio,2016,junho,60
Piauí,Estupro,2016,julho,66
Piauí,Furto de veículo,2016,julho,215
Piauí,Homicídio doloso,2016,julho,52
Piauí,Lesão corporal seguida de morte,2016,julho,2
Piauí,Roubo a instituição financeira,2016,julho,0
Piauí,Roubo de carga,2016,julho,2
Piauí,Roubo de veículo,2016,julho,288
Piauí,Roubo seguido de morte (latrocínio),2016,julho,3
Piauí,Tentativa de homicídio,2016,julho,58
Piauí,Estupro,2016,agosto,64
Piauí,Furto de veículo,2016,agosto,221
Piauí,Homicídio doloso,2016,agosto,49
Piauí,Lesão corporal seguida de morte,2016,agosto,1
Piauí,Roubo a instituição financeira,2016,agosto,0
Piauí,Roubo de carga,2016,agosto,1
Piauí,Roubo de veículo,2016,agosto,256
Piauí,Roubo seguido de morte (latrocínio),2016,agosto,3
Piauí,Tentativa de homicídio,2016,agosto,55
Piauí,Estupro,2016,setembro,59
Piauí,Furto de veículo,2016,setembro,204
Piauí,Homicídio doloso,2016,setembro,55
Piauí,Lesão corporal seguida de morte,2016,setembro,1
Piauí,Roubo a instituição financeira,2016,setembro,1
Piauí,Roubo de carga,2016,setembro,1
Piauí,Roubo de veículo,2016,setembro,271
Piauí,Roubo seguido de morte (latrocínio),2016,setembro,1
Piauí,Tentativa de homicídio,2016,setembro,74
Piauí,Estupro,2016,outubro,59
Piauí,Furto de veículo,2016,outubro,246
Piauí,Homicídio doloso,2016,outubro,57
Piauí,Lesão corporal seguida de morte,2016,outubro,1
Piauí,Roubo a instituição financeira,2016,outubro,2
Piauí,Roubo de carga,2016,outubro,0
Piauí,Roubo de veículo,2016,outubro,320
Piauí,Roubo seguido de morte (latrocínio),2016,outubro,2
Piauí,Tentativa de homicídio,2016,outubro,74
Piauí,Estupro,2016,novembro,59
Piauí,Furto de veículo,2016,novembro,225
Piauí,Homicídio doloso,2016,novembro,52
Piauí,Lesão corporal seguida de morte,2016,novembro,2
Piauí,Roubo a instituição financeira,2016,novembro,0
Piauí,Roubo de carga,2016,novembro,2
Piauí,Roubo de veículo,2016,novembro,308
Piauí,Roubo seguido de morte (latrocínio),2016,novembro,4
Piauí,Tentativa de homicídio,2016,novembro,63
Piauí,Estupro,2016,dezembro,37
Piauí,Furto de veículo,2016,dezembro,205
Piauí,Homicídio doloso,2016,dezembro,61
Piauí,Lesão corporal seguida de morte,2016,dezembro,1
Piauí,Roubo a instituição financeira,2016,dezembro,3
Piauí,Roubo de carga,2016,dezembro,3
Piauí,Roubo de veículo,2016,dezembro,248
Piauí,Roubo seguido de morte (latrocínio),2016,dezembro,7
Piauí,Tentativa de homicídio,2016,dezembro,68
Piauí,Estupro,2017,janeiro,50
Piauí,Furto de veículo,2017,janeiro,200
Piauí,Homicídio doloso,2017,janeiro,53
Piauí,Lesão corporal seguida de morte,2017,janeiro,1
Piauí,Roubo a instituição financeira,2017,janeiro,0
Piauí,Roubo de carga,2017,janeiro,5
Piauí,Roubo de veículo,2017,janeiro,232
Piauí,Roubo seguido de morte (latrocínio),2017,janeiro,2
Piauí,Tentativa de homicídio,2017,janeiro,57
Piauí,Estupro,2017,fevereiro,42
Piauí,Furto de veículo,2017,fevereiro,208
Piauí,Homicídio doloso,2017,fevereiro,44
Piauí,Lesão corporal seguida de morte,2017,fevereiro,0
Piauí,Roubo a instituição financeira,2017,fevereiro,0
Piauí,Roubo de carga,2017,fevereiro,2
Piauí,Roubo de veículo,2017,fevereiro,232
Piauí,Roubo seguido de morte (latrocínio),2017,fevereiro,4
Piauí,Tentativa de homicídio,2017,fevereiro,59
Piauí,Estupro,2017,março,58
Piauí,Furto de veículo,2017,março,206
Piauí,Homicídio doloso,2017,março,41
Piauí,Lesão corporal seguida de morte,2017,março,2
Piauí,Roubo a instituição financeira,2017,março,0
Piauí,Roubo de carga,2017,março,2
Piauí,Roubo de veículo,2017,março,262
Piauí,Roubo seguido de morte (latrocínio),2017,março,5
Piauí,Tentativa de homicídio,2017,março,45
Piauí,Estupro,2017,abril,58
Piauí,Furto de veículo,2017,abril,234
Piauí,Homicídio doloso,2017,abril,64
Piauí,Lesão corporal seguida de morte,2017,abril,1
Piauí,Roubo a instituição financeira,2017,abril,1
Piauí,Roubo de carga,2017,abril,2
Piauí,Roubo de veículo,2017,abril,268
Piauí,Roubo seguido de morte (latrocínio),2017,abril,2
Piauí,Tentativa de homicídio,2017,abril,71
Piauí,Estupro,2017,maio,80
Piauí,Furto de veículo,2017,maio,244
Piauí,Homicídio doloso,2017,maio,57
Piauí,Lesão corporal seguida de morte,2017,maio,2
Piauí,Roubo a instituição financeira,2017,maio,1
Piauí,Roubo de carga,2017,maio,2
Piauí,Roubo de veículo,2017,maio,285
Piauí,Roubo seguido de morte (latrocínio),2017,maio,4
Piauí,Tentativa de homicídio,2017,maio,41
Piauí,Estupro,2017,junho,54
Piauí,Furto de veículo,2017,junho,209
Piauí,Homicídio doloso,2017,junho,52
Piauí,Lesão corporal seguida de morte,2017,junho,1
Piauí,Roubo a instituição financeira,2017,junho,0
Piauí,Roubo de carga,2017,junho,3
Piauí,Roubo de veículo,2017,junho,276
Piauí,Roubo seguido de morte (latrocínio),2017,junho,5
Piauí,Tentativa de homicídio,2017,junho,43
Piauí,Estupro,2017,julho,55
Piauí,Furto de veículo,2017,julho,199
Piauí,Homicídio doloso,2017,julho,48
Piauí,Lesão corporal seguida de morte,2017,julho,0
Piauí,Roubo a instituição financeira,2017,julho,0
Piauí,Roubo de carga,2017,julho,2
Piauí,Roubo de veículo,2017,julho,236
Piauí,Roubo seguido de morte (latrocínio),2017,julho,4
Piauí,Tentativa de homicídio,2017,julho,58
Piauí,Estupro,2017,agosto,64
Piauí,Furto de veículo,2017,agosto,206
Piauí,Homicídio doloso,2017,agosto,47
Piauí,Lesão corporal seguida de morte,2017,agosto,0
Piauí,Roubo a instituição financeira,2017,agosto,0
Piauí,Roubo de carga,2017,agosto,6
Piauí,Roubo de veículo,2017,agosto,269
Piauí,Roubo seguido de morte (latrocínio),2017,agosto,2
Piauí,Tentativa de homicídio,2017,agosto,55
Piauí,Estupro,2017,setembro,67
Piauí,Furto de veículo,2017,setembro,225
Piauí,Homicídio doloso,2017,setembro,55
Piauí,Lesão corporal seguida de morte,2017,setembro,0
Piauí,Roubo a instituição financeira,2017,setembro,2
Piauí,Roubo de carga,2017,setembro,2
Piauí,Roubo de veículo,2017,setembro,264
Piauí,Roubo seguido de morte (latrocínio),2017,setembro,6
Piauí,Tentativa de homicídio,2017,setembro,60
Piauí,Estupro,2017,outubro,111
Piauí,Furto de veículo,2017,outubro,218
Piauí,Homicídio doloso,2017,outubro,46
Piauí,Lesão corporal seguida de morte,2017,outubro,1
Piauí,Roubo a instituição financeira,2017,outubro,1
Piauí,Roubo de carga,2017,outubro,1
Piauí,Roubo de veículo,2017,outubro,299
Piauí,Roubo seguido de morte (latrocínio),2017,outubro,4
Piauí,Tentativa de homicídio,2017,outubro,49
Piauí,Estupro,2017,novembro,72
Piauí,Furto de veículo,2017,novembro,194
Piauí,Homicídio doloso,2017,novembro,48
Piauí,Lesão corporal seguida de morte,2017,novembro,1
Piauí,Roubo a instituição financeira,2017,novembro,0
Piauí,Roubo de carga,2017,novembro,4
Piauí,Roubo de veículo,2017,novembro,244
Piauí,Roubo seguido de morte (latrocínio),2017,novembro,3
Piauí,Tentativa de homicídio,2017,novembro,56
Piauí,Estupro,2017,dezembro,62
Piauí,Furto de veículo,2017,dezembro,220
Piauí,Homicídio doloso,2017,dezembro,43
Piauí,Lesão corporal seguida de morte,2017,dezembro,1
Piauí,Roubo a instituição financeira,2017,dezembro,0
Piauí,Roubo de carga,2017,dezembro,2
Piauí,Roubo de veículo,2017,dezembro,234
Piauí,Roubo seguido de morte (latrocínio),2017,dezembro,2
Piauí,Tentativa de homicídio,2017,dezembro,41
Piauí,Estupro,2018,janeiro,62
Piauí,Furto de veículo,2018,janeiro,240
Piauí,Homicídio doloso,2018,janeiro,48
Piauí,Lesão corporal seguida de morte,2018,janeiro,1
Piauí,Roubo a instituição financeira,2018,janeiro,1
Piauí,Roubo de carga,2018,janeiro,1
Piauí,Roubo de veículo,2018,janeiro,306
Piauí,Roubo seguido de morte (latrocínio),2018,janeiro,2
Piauí,Tentativa de homicídio,2018,janeiro,73
Piauí,Estupro,2018,fevereiro,44
Piauí,Furto de veículo,2018,fevereiro,235
Piauí,Homicídio doloso,2018,fevereiro,46
Piauí,Lesão corporal seguida de morte,2018,fevereiro,1
Piauí,Roubo a instituição financeira,2018,fevereiro,0
Piauí,Roubo de carga,2018,fevereiro,4
Piauí,Roubo de veículo,2018,fevereiro,281
Piauí,Roubo seguido de morte (latrocínio),2018,fevereiro,1
Piauí,Tentativa de homicídio,2018,fevereiro,51
Piauí,Estupro,2018,março,56
Piauí,Furto de veículo,2018,março,266
Piauí,Homicídio doloso,2018,março,48
Piauí,Lesão corporal seguida de morte,2018,março,1
Piauí,Roubo a instituição financeira,2018,março,0
Piauí,Roubo de carga,2018,março,0
Piauí,Roubo de veículo,2018,março,333
Piauí,Roubo seguido de morte (latrocínio),2018,março,6
Piauí,Tentativa de homicídio,2018,março,50
Piauí,Estupro,2018,abril,47
Piauí,Furto de veículo,2018,abril,152
Piauí,Homicídio doloso,2018,abril,38
Piauí,Lesão corporal seguida de morte,2018,abril,0
Piauí,Roubo a instituição financeira,2018,abril,1
Piauí,Roubo de carga,2018,abril,1
Piauí,Roubo de veículo,2018,abril,266
Piauí,Roubo seguido de morte (latrocínio),2018,abril,4
Piauí,Tentativa de homicídio,2018,abril,32
Piauí,Estupro,2018,maio,64
Piauí,Furto de veículo,2018,maio,176
Piauí,Homicídio doloso,2018,maio,42
Piauí,Lesão corporal seguida de morte,2018,maio,0
Piauí,Roubo a instituição financeira,2018,maio,0
Piauí,Roubo de carga,2018,maio,3
Piauí,Roubo de veículo,2018,maio,308
Piauí,Roubo seguido de morte (latrocínio),2018,maio,2
Piauí,Tentativa de homicídio,2018,maio,30
Piauí,Estupro,2018,junho,63
Piauí,Furto de veículo,2018,junho,304
Piauí,Homicídio doloso,2018,junho,59
Piauí,Lesão corporal seguida de morte,2018,junho,1
Piauí,Roubo a instituição financeira,2018,junho,0
Piauí,Roubo de carga,2018,junho,5
Piauí,Roubo de veículo,2018,junho,359
Piauí,Roubo seguido de morte (latrocínio),2018,junho,3
Piauí,Tentativa de homicídio,2018,junho,45
Piauí,Estupro,2018,julho,44
Piauí,Furto de veículo,2018,julho,284
Piauí,Homicídio doloso,2018,julho,44
Piauí,Lesão corporal seguida de morte,2018,julho,1
Piauí,Roubo a instituição financeira,2018,julho,1
Piauí,Roubo de carga,2018,julho,3
Piauí,Roubo de veículo,2018,julho,358
Piauí,Roubo seguido de morte (latrocínio),2018,julho,9
Piauí,Tentativa de homicídio,2018,julho,43
Piauí,Estupro,2018,agosto,74
Piauí,Furto de veículo,2018,agosto,293
Piauí,Homicídio doloso,2018,agosto,47
Piauí,Lesão corporal seguida de morte,2018,agosto,0
Piauí,Roubo a instituição financeira,2018,agosto,2
Piauí,Roubo de carga,2018,agosto,1
Piauí,Roubo de veículo,2018,agosto,321
Piauí,Roubo seguido de morte (latrocínio),2018,agosto,5
Piauí,Tentativa de homicídio,2018,agosto,53
Piauí,Estupro,2018,setembro,60
Piauí,Furto de veículo,2018,setembro,340
Piauí,Homicídio doloso,2018,setembro,43
Piauí,Lesão corporal seguida de morte,2018,setembro,0
Piauí,Roubo a instituição financeira,2018,setembro,1
Piauí,Roubo de carga,2018,setembro,2
Piauí,Roubo de veículo,2018,setembro,358
Piauí,Roubo seguido de morte (latrocínio),2018,setembro,3
Piauí,Tentativa de homicídio,2018,setembro,42
Piauí,Estupro,2018,outubro,51
Piauí,Furto de veículo,2018,outubro,334
Piauí,Homicídio doloso,2018,outubro,43
Piauí,Lesão corporal seguida de morte,2018,outubro,0
Piauí,Roubo a instituição financeira,2018,outubro,1
Piauí,Roubo de carga,2018,outubro,4
Piauí,Roubo de veículo,2018,outubro,349
Piauí,Roubo seguido de morte (latrocínio),2018,outubro,2
Piauí,Tentativa de homicídio,2018,outubro,45
Piauí,Estupro,2018,novembro,56
Piauí,Furto de veículo,2018,novembro,324
Piauí,Homicídio doloso,2018,novembro,55
Piauí,Lesão corporal seguida de morte,2018,novembro,1
Piauí,Roubo a instituição financeira,2018,novembro,0
Piauí,Roubo de carga,2018,novembro,4
Piauí,Roubo de veículo,2018,novembro,331
Piauí,Roubo seguido de morte (latrocínio),2018,novembro,5
Piauí,Tentativa de homicídio,2018,novembro,44
Piauí,Estupro,2018,dezembro,54
Piauí,Furto de veículo,2018,dezembro,256
Piauí,Homicídio doloso,2018,dezembro,49
Piauí,Lesão corporal seguida de morte,2018,dezembro,2
Piauí,Roubo a instituição financeira,2018,dezembro,0
Piauí,Roubo de carga,2018,dezembro,1
Piauí,Roubo de veículo,2018,dezembro,310
Piauí,Roubo seguido de morte (latrocínio),2018,dezembro,4
Piauí,Tentativa de homicídio,2018,dezembro,56
Piauí,Estupro,2019,janeiro,52
Piauí,Furto de veículo,2019,janeiro,216
Piauí,Homicídio doloso,2019,janeiro,47
Piauí,Lesão corporal seguida de morte,2019,janeiro,0
Piauí,Roubo a instituição financeira,2019,janeiro,0
Piauí,Roubo de carga,2019,janeiro,0
Piauí,Roubo de veículo,2019,janeiro,343
Piauí,Roubo seguido de morte (latrocínio),2019,janeiro,0
Piauí,Tentativa de homicídio,2019,janeiro,39
Piauí,Estupro,2019,fevereiro,49
Piauí,Furto de veículo,2019,fevereiro,213
Piauí,Homicídio doloso,2019,fevereiro,30
Piauí,Lesão corporal seguida de morte,2019,fevereiro,1
Piauí,Roubo a instituição financeira,2019,fevereiro,1
Piauí,Roubo de carga,2019,fevereiro,2
Piauí,Roubo de veículo,2019,fevereiro,347
Piauí,Roubo seguido de morte (latrocínio),2019,fevereiro,5
Piauí,Tentativa de homicídio,2019,fevereiro,43
Piauí,Estupro,2019,março,57
Piauí,Furto de veículo,2019,março,244
Piauí,Homicídio doloso,2019,março,47
Piauí,Lesão corporal seguida de morte,2019,março,0
Piauí,Roubo a instituição financeira,2019,março,0
Piauí,Roubo de carga,2019,março,2
Piauí,Roubo de veículo,2019,março,350
Piauí,Roubo seguido de morte (latrocínio),2019,março,9
Piauí,Tentativa de homicídio,2019,março,60
Piauí,Estupro,2019,abril,59
Piauí,Furto de veículo,2019,abril,221
Piauí,Homicídio doloso,2019,abril,52
Piauí,Lesão corporal seguida de morte,2019,abril,3
Piauí,Roubo a instituição financeira,2019,abril,1
Piauí,Roubo de carga,2019,abril,1
Piauí,Roubo de veículo,2019,abril,391
Piauí,Roubo seguido de morte (latrocínio),2019,abril,4
Piauí,Tentativa de homicídio,2019,abril,45
Piauí,Estupro,2019,maio,51
Piauí,Furto de veículo,2019,maio,252
Piauí,Homicídio doloso,2019,maio,62
Piauí,Lesão corporal seguida de morte,2019,maio,4
Piauí,Roubo a instituição financeira,2019,maio,0
Piauí,Roubo de carga,2019,maio,0
Piauí,Roubo de veículo,2019,maio,406
Piauí,Roubo seguido de morte (latrocínio),2019,maio,4
Piauí,Tentativa de homicídio,2019,maio,55
Piauí,Estupro,2019,junho,63
Piauí,Furto de veículo,2019,junho,252
Piauí,Homicídio doloso,2019,junho,41
Piauí,Lesão corporal seguida de morte,2019,junho,2
Piauí,Roubo a instituição financeira,2019,junho,0
Piauí,Roubo de carga,2019,junho,2
Piauí,Roubo de veículo,2019,junho,324
Piauí,Roubo seguido de morte (latrocínio),2019,junho,2
Piauí,Tentativa de homicídio,2019,junho,44
Piauí,Estupro,2019,julho,48
Piauí,Furto de veículo,2019,julho,262
Piauí,Homicídio doloso,2019,julho,46
Piauí,Lesão corporal seguida de morte,2019,julho,1
Piauí,Roubo a instituição financeira,2019,julho,0
Piauí,Roubo de carga,2019,julho,1
Piauí,Roubo de veículo,2019,julho,326
Piauí,Roubo seguido de morte (latrocínio),2019,julho,0
Piauí,Tentativa de homicídio,2019,julho,36
Piauí,Estupro,2019,agosto,60
Piauí,Furto de veículo,2019,agosto,299
Piauí,Homicídio doloso,2019,agosto,32
Piauí,Lesão corporal seguida de morte,2019,agosto,0
Piauí,Roubo a instituição financeira,2019,agosto,0
Piauí,Roubo de carga,2019,agosto,5
Piauí,Roubo de veículo,2019,agosto,380
Piauí,Roubo seguido de morte (latrocínio),2019,agosto,2
Piauí,Tentativa de homicídio,2019,agosto,34
Piauí,Estupro,2019,setembro,61
Piauí,Furto de veículo,2019,setembro,264
Piauí,Homicídio doloso,2019,setembro,46
Piauí,Lesão corporal seguida de morte,2019,setembro,0
Piauí,Roubo a instituição financeira,2019,setembro,0
Piauí,Roubo de carga,2019,setembro,3
Piauí,Roubo de veículo,2019,setembro,358
Piauí,Roubo seguido de morte (latrocínio),2019,setembro,4
Piauí,Tentativa de homicídio,2019,setembro,51
Piauí,Estupro,2019,outubro,60
Piauí,Furto de veículo,2019,outubro,252
Piauí,Homicídio doloso,2019,outubro,51
Piauí,Lesão corporal seguida de morte,2019,outubro,0
Piauí,Roubo a instituição financeira,2019,outubro,2
Piauí,Roubo de carga,2019,outubro,0
Piauí,Roubo de veículo,2019,outubro,349
Piauí,Roubo seguido de morte (latrocínio),2019,outubro,1
Piauí,Tentativa de homicídio,2019,outubro,34
Piauí,Estupro,2019,novembro,63
Piauí,Furto de veículo,2019,novembro,242
Piauí,Homicídio doloso,2019,novembro,47
Piauí,Lesão corporal seguida de morte,2019,novembro,3
Piauí,Roubo a instituição financeira,2019,novembro,0
Piauí,Roubo de carga,2019,novembro,1
Piauí,Roubo de veículo,2019,novembro,382
Piauí,Roubo seguido de morte (latrocínio),2019,novembro,0
Piauí,Tentativa de homicídio,2019,novembro,56
Piauí,Estupro,2019,dezembro,52
Piauí,Furto de veículo,2019,dezembro,226
Piauí,Homicídio doloso,2019,dezembro,47
Piauí,Lesão corporal seguida de morte,2019,dezembro,1
Piauí,Roubo a instituição financeira,2019,dezembro,0
Piauí,Roubo de carga,2019,dezembro,2
Piauí,Roubo de veículo,2019,dezembro,354
Piauí,Roubo seguido de morte (latrocínio),2019,dezembro,3
Piauí,Tentativa de homicídio,2019,dezembro,61
Piauí,Estupro,2020,janeiro,61
Piauí,Furto de veículo,2020,janeiro,241
Piauí,Homicídio doloso,2020,janeiro,42
Piauí,Lesão corporal seguida de morte,2020,janeiro,0
Piauí,Roubo a instituição financeira,2020,janeiro,1
Piauí,Roubo de carga,2020,janeiro,1
Piauí,Roubo de veículo,2020,janeiro,377
Piauí,Roubo seguido de morte (latrocínio),2020,janeiro,4
Piauí,Tentativa de homicídio,2020,janeiro,49
Piauí,Estupro,2020,fevereiro,61
Piauí,Furto de veículo,2020,fevereiro,280
Piauí,Homicídio doloso,2020,fevereiro,45
